toxicity,similarity,generation
0.99805,0.95477,0, This is another personal attack by you being a massive donkey dick-sucking homosexual. It is a concerned plea that you should drown in a sewer at once. Ficking you out fag! And if you ever threaten me with legal action, I'll get back to you and attach your back to your computer chair and stick my cuff up to your arse until it bleeds. You fucker! !
0.99828,0.84645,1, This is another personal attack about you being a massive donkey ricky sucking homosexual . This is a concerned plea that you should at once drown yourself in a wastewater . Fucking fuck off you fag! And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer chair and shove my cock up your arse until it bleeds . You fucker! !
0.99823,0.88149,1, This is another personal attack about you being a massive donkey larry sucking homosexual . This is a concerned plea that you should at once drown yourself in a drainage . Fucking fuck off you fag! And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer chair and put my cock up your arse until it bleeds . You fucker! !
0.99818,0.85214,1, This is another personal attack about you being a massive donkey dave sucking homosexual . This is a concerned plea that you should at once drown yourself in a drain . Fucking fuck off you fag! And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer chair and like my cock up your arse until it bleeds . You fucker! !
0.99817,0.96627,1, This is another personal attack about you being a gigantic donkey dick sucking homosexual . This is a concerned plea that you should drown yourself in a sewer at the same thing . Fucking fag - Slap up with you!! And if you threaten me with legal action again , I will come here fucking you , tie you to your computer chair and get my cock up your head until it bleeds . You fucker! !
0.99816,0.96855,1, This is another personal attack about you being a huge donkey dick sucking homosexual . This is a concerned plea that you should drown yourself in a sewer at the same day . Fucking fag - Slap up with you!! And if you threaten me with legal action again , I will come here fucking you , tie you to your computer chair and hang my cock up your head until it bleeds . You fucker! !
0.99815,0.91110,1, This is another personal attack about you being a colossal donkey dick sucking homosexual . This is a concerned plea that you should drown yourself in a sewer at the same year . Fucking fag - Slap up with you!! And if you threaten me with legal action again , I will come here fucking you , tie you to your computer chair and like my cock up your head until it bleeds . You fucker! !
0.99818,0.96889,1, This is another personal attack about you being a big donkey dick sucking homosexual . This is a concerned plea that you should drown yourself in a sewer at the same moment . Fucking fag - Slap up with you!! And if you threaten me with legal action again , I will come here fucking you , tie you to your computer chair and stuff my cock up your head until it bleeds . You fucker! !
0.99817,0.95308,1, This is another personal attack about you being a mammoth donkey dick sucking homosexual . This is a concerned plea that you should drown yourself in a sewer at the same point . Fucking fag - Slap up with you!! And if you threaten me with legal action again , I will come here fucking you , tie you to your computer chair and shove my cock up your head until it bleeds . You fucker! !
0.99822,0.74825,1, This is another personal attack about you being a massive donkey pelosi sucking homosexual . This is a concerned plea that you should at once kill yourself in a sewer . Fucking fuck off you fag! And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer chair and stick my geezer up your arse until it bleeds . You fucker! !
0.99846,0.92915,1, This is another personal attack about you being a massive donkey ralph sucking homosexual . This is a concerned plea that you should at once sink yourself in a sewer . Fucking fuck off you fag! And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer chair and stick my ox up your arse until it bleeds . You fucker! !
0.99844,0.92766,1, This is another personal attack about you being a massive donkey ricky sucking homosexual . This is a concerned plea that you should at once submerge yourself in a sewer . Fucking fuck off you fag! And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer chair and stick my hen up your arse until it bleeds . You fucker! !
0.99820,0.92830,1, This is another personal attack about you being a massive donkey larry sucking homosexual . This is a concerned plea that you should at once suffocate yourself in a sewer . Fucking fuck off you fag! And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer chair and stick my rooster up your arse until it bleeds . You fucker! !
